노선명,역ID,역명,승차총승객수,하차총승객수
4호선,427,숙대입구(갈월),8506,8158
4호선,428,삼각지,2179,2680
4호선,429,신용산,6553,6857
4호선,430,이촌(국립중앙박물관),4671,5149
4호선,431,동작(현충원),1142,1310
4호선,432,총신대입구(이수),10712,11519
4호선,433,사당,15153,14389
4호선,434,남태령,750,562
5호선,2511,방화,3533,3513
5호선,2512,개화산,2682,2852
5호선,2513,김포공항,4939,4679
5호선,2514,송정,3884,3850
5호선,2515,마곡,2294,2340
5호선,2516,발산,7584,7962
5호선,2517,우장산,6469,6602
5호선,2518,화곡,14504,13655
5호선,2519,까치산,15825,15314
5호선,2520,신정(은행정),6199,5400
5호선,2521,목동,7914,8324
5호선,2522,오목교(목동운동장앞),11828,12393
5호선,2523,양평,2445,2445
5호선,2524,영등포구청,1250,1204
5호선,2525,영등포시장,4910,5014
5호선,2526,신길,1387,1595
5호선,2527,여의도,5270,5758
5호선,2528,여의나루,3395,3455
5호선,2529,마포,4586,4657
5호선,2530,공덕,4357,4532
5호선,2531,애오개,2750,2875
5호선,2532,충정로(경기대입구),1310,1370
5호선,2533,서대문,5047,4831
5호선,2534,광화문(세종문화회관),13429,12839
5호선,2535,종로3가,8047,7166
5호선,2536,을지로4가,1294,1422
5호선,2537,동대문역사문화공원,730,823
5호선,2538,청구,1839,1630
5호선,2539,신금호,2814,3043
5호선,2540,행당,3678,3408
5호선,2541,왕십리(성동구청),2495,2960
5호선,2542,마장,2994,2836
5호선,2543,답십리,7327,6877
5호선,2544,장한평,8182,7993
5호선,2545,군자(능동),6023,6688
7호선,2745,신풍,6031,5929
5호선,2546,아차산(어린이대공원후문),8861,8703
5호선,2547,광나루(장신대),7802,7540
5호선,2548,천호(풍납토성),12630,12073
5호선,2549,강동,9833,9235
5호선,2550,길동,3881,4043
5호선,2551,굽은다리(강동구민회관앞),5289,4945
5호선,2552,명일,4455,4453
5호선,2553,고덕,3648,3799
5호선,2554,상일동,6199,5965
5호선,2555,둔촌동,5229,5331
5호선,2556,올림픽공원(한국체대),1997,2047
5호선,2557,방이,4116,4030
5호선,2558,오금,1461,1456
5호선,2559,개롱,3207,3443
5호선,2560,거여,3572,3620
5호선,2561,마천,3050,3250
6호선,2611,응암,9290,9397
6호선,2612,역촌,1939,2384
6호선,2613,불광,3064,2772
6호선,2614,독바위,1458,1857
6호선,2615,연신내,1,0
6호선,2616,구산,3780,2928
6호선,2617,새절(신사),6942,6704
6호선,2618,증산(명지대앞),5510,5581
6호선,2619,디지털미디어시티,5301,5491
6호선,2620,월드컵경기장(성산),3001,3084
6호선,2621,마포구청,6896,6360
6호선,2622,망원,8652,9345
6호선,2623,합정,9538,8537
6호선,2624,상수,6243,7013
6호선,2625,광흥창(서강),4126,3960
6호선,2626,대흥(서강대앞),3769,3907
6호선,2627,공덕,6877,6683
6호선,2628,효창공원앞,3183,2779
6호선,2629,삼각지,3260,2599
6호선,2630,녹사평(용산구청),4025,3834
6호선,2631,이태원,11879,10214
6호선,2632,한강진,5161,5871
6호선,2633,버티고개,998,1095
6호선,2634,약수,1653,1721
6호선,2635,청구,1668,1753
6호선,2636,신당,3932,4632
6호선,2637,동묘앞,5536,5289
6호선,2638,창신,1664,1503
6호선,2639,보문,3986,3669
6호선,2640,안암(고대병원앞),4864,4972
6호선,2641,고려대(종암),3904,3790
6호선,2642,월곡(동덕여대),5536,5457
6호선,2643,상월곡(한국과학기술연구원),3084,2869
6호선,2644,돌곶이,4135,4127
6호선,2645,석계,6406,6404
6호선,2646,태릉입구,2921,3230
6호선,2647,화랑대(서울여대입구),4968,4340
분당선,1863,구성,2180,2397
6호선,2649,신내,1,0
7호선,2711,장암,1123,670
7호선,2712,도봉산,4730,7063
7호선,2713,수락산,7672,7679
7호선,2714,마들,5395,5043
7호선,2715,노원,11179,11561
7호선,2716,중계,7789,7310
7호선,2718,공릉(서울과학기술대),6283,6472
7호선,2719,태릉입구,4731,4355
7호선,2720,먹골,5264,5342
7호선,2721,중화,6004,5867
7호선,2722,상봉(시외버스터미널),9751,9158
7호선,2723,면목,7713,7635
7호선,2724,사가정,8505,8305
7호선,2725,용마산,3158,3280
7호선,2726,중곡,5197,4928
7호선,2727,군자(능동),7713,5986
7호선,2728,어린이대공원(세종대),6479,6432
7호선,2729,건대입구,7921,8146
7호선,2730,뚝섬유원지,4016,3912
7호선,2731,청담,6863,7358
7호선,2732,강남구청,5894,6242
7호선,2733,학동,6186,6575
7호선,2734,논현,6565,6967
7호선,2735,반포,2873,2964
7호선,2736,고속터미널,11255,8590
7호선,2737,내방,4841,5038
7호선,2738,이수,8400,8115
7호선,2739,남성,5414,5393
7호선,2740,숭실대입구(살피재),5916,6040
7호선,2741,상도,5171,5142
7호선,2742,장승배기,5180,5202
7호선,2743,신대방삼거리,8013,7877
7호선,2744,보라매,3931,3894
7호선,2746,대림(구로구청),4965,4494
7호선,2747,남구로,6502,6196
7호선,2748,가산디지털단지,9082,8593
7호선,2749,철산,11000,10980
7호선,2750,광명사거리,13043,12629
7호선,2751,천왕,4293,4223
7호선,2752,온수(성공회대입구),4087,4285
7호선,2753,까치울,3526,3402
7호선,2754,부천종합운동장,2139,1859
7호선,2755,춘의,3632,3491
7호선,2756,신중동,6148,5972
7호선,2757,부천시청,5490,5374
7호선,2758,상동,6461,6396
7호선,2759,삼산체육관,2527,2420
7호선,2760,굴포천,4494,4462
7호선,2761,부평구청,4770,4216
8호선,2811,암사,8544,8002
8호선,2812,천호(풍납토성),9894,11424
8호선,2813,강동구청,4507,4569
8호선,2814,몽촌토성(평화의문),2862,2830
8호선,2815,잠실(송파구청),8837,9431
8호선,2816,석촌,4019,4772
8호선,2817,송파,4105,4116
8호선,2818,가락시장,3196,4196
8호선,2819,문정,5738,5990
8호선,2820,장지,9698,9728
8호선,2821,복정,5554,5045
8호선,2822,산성,3221,3111
8호선,2823,남한산성입구(성남법원.검찰청),6569,6013
8호선,2824,단대오거리,5312,5115
8호선,2825,신흥,3009,3127
8호선,2826,수진,3735,3561
8호선,2827,모란,2563,2031
9호선,4101,개화,1020,930
9호선,4102,김포공항,5403,7356
9호선,4103,공항시장,1737,1911
9호선,4104,신방화,3442,3458
9호선,4105,마곡나루,4615,4720
9호선,4106,양천향교,3806,3901
9호선,4107,가양,10125,9820
9호선,4108,증미,2914,3045
9호선,4109,등촌,4568,4692
9호선,4110,염창,7975,7724
9호선,4111,신목동,1558,1443
9호선,4112,선유도,2368,2318
9호선,4113,당산,8626,8334
9호선,4114,국회의사당,5129,4441
9호선,4115,여의도,5491,5141
9호선,4116,샛강,1821,1861
9호선,4117,노량진,15518,16912
9호선,4118,노들,2475,2231
9호선,4119,흑석(중앙대입구),4016,4134
9호선,4120,동작(현충원),1092,873
9호선,4121,구반포,1387,1449
9호선,4122,신반포,1629,1617
9호선,4123,고속터미널,8479,12937
9호선,4124,사평,1161,1269
9호선,4125,신논현,14023,13576
9호선2~3단계,4126,언주,3194,3016
9호선2~3단계,4127,선정릉,2924,3305
9호선2~3단계,4128,삼성중앙,1914,1953
9호선2~3단계,4129,봉은사,7630,7251
9호선2~3단계,4130,종합운동장,2213,1960
9호선2~3단계,4131,삼전,3216,3209
9호선2~3단계,4132,석촌고분,2714,2691
9호선2~3단계,4133,석촌,3734,3045
9호선2~3단계,4134,송파나루,2364,2516
9호선2~3단계,4135,한성백제,1181,1070
9호선2~3단계,4136,올림픽공원(한국체대),4121,4153
9호선2~3단계,4137,둔촌오륜,623,614
9호선2~3단계,4138,중앙보훈병원,3571,3499
경강선,1501,판교,1833,1765
경강선,1502,이매,702,492
경강선,1503,삼동,893,837
경강선,1504,경기광주,3382,3336
경강선,1505,초월,1266,1314
경강선,1506,곤지암,1214,1253
경강선,1507,신둔도예촌,633,675
경강선,1508,이천,1662,1926
경강선,1509,부발,931,1498
경강선,1510,세종대왕릉,183,184
경강선,1511,여주,1350,1265
경부선,1001,서울역,4997,925
경부선,1002,남영,4612,4842
경부선,1003,용산,25427,24279
경부선,1004,노량진,6455,5679
경부선,1005,대방,6315,6613
경부선,1006,영등포,31629,30862
경부선,1007,신도림,1941,2064
경부선,1032,신길,4572,3869
경부선,1701,구로,8640,8782
경부선,1702,가산디지털단지,4069,5407
경부선,1703,금천구청,5633,5516
경부선,1704,석수,5230,4953
경부선,1705,관악,4743,4375
경부선,1706,안양,13401,13129
경부선,1707,명학,3354,3250
경부선,1708,금정,13027,13685
경부선,1709,군포,2894,2668
경부선,1710,의왕,3894,3940
경부선,1711,성균관대,6824,7304
경부선,1712,화서,3514,3467
경부선,1713,수원,27615,27216
경부선,1714,독산,5249,5442
경부선,1715,세류,1886,1994
경부선,1716,병점,7813,8820
경부선,1717,세마,1397,1262
경부선,1718,오산대,1448,1387
경부선,1719,오산,6325,6905
경부선,1720,진위,624,622
경부선,1721,송탄,2893,3290
경부선,1722,서정리,2902,4295
경부선,1723,지제,1446,1403
경부선,1724,평택,8623,9281
경부선,1725,성환,2027,2427
경부선,1726,직산,501,561
경부선,1727,두정,3505,3821
경부선,1728,천안,4567,4503
경부선,1729,당정,2791,2710
경부선,1749,서동탄,737,737
경부선,1750,광명,1911,1271
경원선,1008,이촌(국립중앙박물관),2627,1955
경원선,1009,서빙고,1677,1838
경원선,1010,한남,1995,1900
경원선,1011,옥수,44,21
경원선,1012,응봉,904,896
경원선,1013,왕십리(성동구청),9127,10298
경원선,1014,청량리(서울시립대입구),11499,10867
경원선,1016,외대앞,5469,5222
경원선,1017,신이문,4715,4318
경원선,1018,석계,5289,5719
경원선,1019,광운대,4315,4402
경원선,1020,월계,3302,3056
경원선,1021,녹천,2515,2169
경원선,1901,방학,5883,5561
경원선,1902,도봉,3220,3042
경원선,1903,도봉산,7182,4899
경원선,1904,망월사,4532,4701
경원선,1905,회룡,6923,6972
경원선,1906,의정부,14775,14628
경원선,1907,가능,3939,3618
경원선,1908,녹양,2763,2595
경원선,1909,양주,4961,4923
경원선,1910,덕계,1272,1236
경원선,1911,덕정,3530,3586
경원선,1912,지행,4359,4364
경원선,1913,동두천중앙,2105,1979
경원선,1914,보산,1293,1339
경원선,1915,동두천,1147,1690
경원선,1916,소요산,3198,2929
경의선,1251,서울역,949,944
경의선,1252,신촌,267,269
경의선,1261,효창공원앞,1247,1372
경의선,1262,공덕,1643,1250
경의선,1263,서강대,1336,1314
경의선,1264,홍대입구,1486,1717
경의선,1265,가좌,2630,2551
경의선,1266,디지털미디어시티,1209,1190
경의선,1267,수색,757,825
경의선,1268,화전,768,748
경의선,1269,강매,1223,1133
경의선,1270,행신,3789,3572
경의선,1271,능곡,1921,1879
경의선,1272,곡산,235,221
경의선,1273,백마,2932,2793
경의선,1274,풍산,2767,2685
경의선,1275,일산,3878,3738
경의선,1276,탄현,3737,3631
경의선,1277,야당,2973,2915
경의선,1278,운정,2839,2914
경의선,1279,금릉,2358,2375
경의선,1280,금촌,3991,4221
경의선,1282,월롱,740,1245
경의선,1283,파주,655,561
경의선,1284,문산,3332,3599
경의선,1291,서울역,2,0
경인선,1801,개봉,11850,11872
경인선,1802,오류동,7397,6828
경인선,1803,역곡,13635,13658
경인선,1804,부천,19313,18713
경인선,1805,송내,13188,12865
경인선,1806,부평,22769,23705
경인선,1807,백운,4517,4444
경인선,1808,동암,9741,9657
경인선,1809,주안,12352,10891
경인선,1810,제물포,5376,5298
경인선,1811,동인천,9597,9187
경인선,1812,인천,2251,1923
경인선,1813,구일,2864,2860
경인선,1814,소사,5793,5397
경인선,1815,부개,4606,4353
경인선,1816,간석,3167,3095
경인선,1817,도원,1800,1865
경인선,1821,온수(성공회대입구),3931,3710
경인선,1822,중동,4353,4125
경인선,1823,도화,2249,2129
경춘선,1311,신내,629,728
경춘선,1312,갈매,1207,1115
경춘선,1313,별내,1490,1414
경춘선,1314,퇴계원,1825,1744
경춘선,1315,사릉,1558,1523
경춘선,1316,금곡,743,776
경춘선,1317,평내호평,2968,2935
경춘선,1318,천마산,906,960
경춘선,1319,마석,2192,2178
경춘선,1320,대성리,977,370
경춘선,1321,청평,1610,1313
경춘선,1322,상천,343,277
경춘선,1323,가평,1548,1343
경춘선,1324,굴봉산,140,135
경춘선,1325,백양리,208,201
경춘선,1326,강촌,545,426
경춘선,1327,김유정,362,368
경춘선,1328,남춘천,2271,2444
경춘선,1329,춘천,1217,1052
공항철도 1호선,4201,서울역,10516,8602
공항철도 1호선,4202,공덕,1344,1671
공항철도 1호선,4203,홍대입구,9552,8682
공항철도 1호선,4204,디지털미디어시티,3316,3416
공항철도 1호선,4206,마곡나루,1325,1550
공항철도 1호선,4207,김포공항,6937,3525
공항철도 1호선,4208,계양,4421,4303
공항철도 1호선,4209,검암,3675,3710
공항철도 1호선,4210,청라국제도시,2449,2485
공항철도 1호선,4211,운서,4949,5714
공항철도 1호선,4212,공항화물청사,1093,1221
공항철도 1호선,4213,인천공항1터미널,12238,12288
공항철도 1호선,4215,인천공항2터미널,4900,3866
공항철도 1호선,4217,영종,1721,1697
과천선,1450,선바위,3835,3539
과천선,1451,경마공원,15278,15676
과천선,1452,대공원,2424,2545
과천선,1453,과천,2504,2506
과천선,1454,정부과천청사,8059,7701
과천선,1455,인덕원,13186,13450
과천선,1456,평촌,6272,6177
과천선,1457,범계,14527,13922
분당선,1023,선릉,2535,4219
분당선,1024,한티,8586,8078
분당선,1025,도곡,2502,2537
분당선,1026,구룡,560,673
분당선,1027,개포동,2260,2290
분당선,1028,대모산입구,1437,1425
분당선,1030,수서,8213,7702
분당선,1846,수원,4543,3031
분당선,1847,서울숲,3586,3777
분당선,1848,압구정로데오,7767,8458
분당선,1849,강남구청,3179,3767
분당선,1850,선정릉,2295,2431
분당선,1851,가천대,3246,4034
분당선,1852,태평,7967,7489
분당선,1853,모란,11580,11876
분당선,1854,야탑,14784,15079
분당선,1855,서현,16277,16019
분당선,1856,수내,6299,6102
분당선,1857,정자,7137,7530
분당선,1858,미금,8375,8849
분당선,1859,오리,5966,5163
분당선,1860,이매,3862,3947
분당선,1861,보정,1089,1036
분당선,1862,죽전,7924,9080
2호선,215,잠실나루,16045,15816
2호선,214,강변(동서울터미널),36937,36063
2호선,213,구의(광진구청),25419,25018
2호선,212,건대입구,35727,37728
2호선,211,성수,34897,37443
2호선,210,뚝섬,20904,22448
2호선,209,한양대,7771,8779
2호선,208,왕십리(성동구청),17721,14520
수인선,1878,달월,77,53
중앙선,1220,지평,42,27
중앙선,1219,용문,1492,1479
중앙선,1218,원덕,317,273
중앙선,1217,양평,3176,3180
중앙선,1216,오빈,291,282
중앙선,1215,아신,526,516
중앙선,1214,국수,661,676
중앙선,1213,신원,171,167
중앙선,1212,양수,1644,1652
중앙선,1211,운길산,543,478
중앙선,1210,팔당,648,588
중앙선,1209,도심,2762,2041
중앙선,1208,덕소,6129,6012
중앙선,1207,양정,826,720
중앙선,1206,도농,10192,9138
중앙선,1205,구리,13943,14077
중앙선,1204,양원,1793,1920
중앙선,1203,망우,7557,7388
중앙선,1202,상봉(시외버스터미널),5980,5849
중앙선,1201,중랑,5727,5406
중앙선,1015,회기,24508,23761
장항선,1408,신창(순천향대),899,934
장항선,1407,온양온천,2885,3016
장항선,1405,배방,772,766
장항선,1403,아산,2214,1957
장항선,1402,쌍용(나사렛대),1582,1521
장항선,1401,봉명,1197,1135
일산선,1958,대화,14589,11316
일산선,1957,주엽,8896,9072
일산선,1956,정발산,6997,7188
일산선,1955,마두,7778,7958
일산선,1954,백석,10306,10372
일산선,1953,대곡,1623,1175
일산선,1952,화정,18153,18786
일산선,1951,원당,11233,10756
